4S65017B26AACAR;1,00;;ESPUMA       
BH9A17D781AA;2,00;;PARA-CHOQUE
XS6E6584AC;1,00;;JUNTA DE COBERTURA DE ARVORE DE COMANDO DAS VALVULAS
J2MJM6C65BA;14,00;;FLUIDO DE FREIO E EMBREAGENS DOT4   ( OLEO FREIO ) MOTORCRAFT 500 ML
J7BZ1532E;1,00;;ETIQUETA
J7BZ5230G;8,00;;SILENCIADOR
J7BZ5484C;2,00;;BUCHA
J7BZ6038C;1,00;;SUPORT+ COXIM              
J7BZ6038D;2,00;;SUPORTE/COXIM  
J7BZ/    6068/H /;1,00;;LIMITADOR
J7BZ8200AA;1,00;;FILETE NR.1
J7BZ8310D;1,00;;DEFLETOR
AB397540BCCAR;1,00;;KIT EMBREAGEM 
J7BZ13404L;1,00;;LANT.TRAS.-LD
J7BZ16005C;6,00;;PARA-LAMA-LD
J7BZ17757EA;1,00;;PARA-CHOQUE
J7BZ17787D;1,00;;SUPORTE-LD
N0177322;4,00;;LAMPADA 1141 1145 24V 21W (1 POLO PINO ENCONTRADO)
J7BZ18124AE;1,00;;AMORTECEDOR
J7BZ18124AF;1,00;;AMORTECEDOR
J7BZ19972H;1,00;;MANGUEIRA
HC455J239AACCAR;1,00;;TAMPA ARLA
BF0X9155AA;1,00;;FILTRO DIESEL RACOR SEPARADOR COMBUSTIVEL ( SISTEMA COPO ROSCA 1-14 ALTURA 155MM )
BG2X/   9J155/AA/;1,00;;FILTRO DAGUA MOTOR CUMMINS WF2175  ( PASTILHA COM 15 UNIDADES DCA4 )  LONGO
XS7Q6065A2DCAR;1,00;;KIT-P/FUSO-M10X160-MX140 TRANSIT
AB3921290D12AA5BACAR;1,00;;EMBLEMA 4X4
94BB7A624AA;11,00;;ALMOFADA
J7BZ14B321J;1,00;;MODULO AIRBAG
J7BZ15K861EA;1,00;;SUPORTE SENS
J7BZ5451916AA;1,00;;REVEST.TETO
J7BZ58237A04A;1,00;;CAPA PROTECAO
KN1Z5846404AA;1,00;;PAINEL TPA TR
YC355C250AACAR;6,00;;JUNTA ESCAPAMENTO 
  BF5X9350A;3,00;;BOMBA ALIMENTADORA COMBUSTIVEL ( ROSCAS 1/2 NPTF 14F E M14X1,5 )  CONEXAO BAIXA 
TJG711116;1,00;;GUARDA PO COIFA ALAVANCA CAMBIO FORD ANO ...2011  VW WORKER
BF6T9601AA;1,00;;ELEMENTO FILTRO AR EXTERNO FORD 814 815 816 F1000 F250 F350 F4000
2C347C522EF;1,00;;CILINDRO MESTRE AXILIAR EMBREAGEM FORD F4000 F350 ( CONJUNTO COMPLETO COM  RESERVATORIO 2 CIL.   )
F81Z7289AA;1,00;;GARFO
97FB17C772ADZCACAR;1,00;;MOLDURA
L7BZ5851916CA;1,00;;REVEST.TETO
MB0A2K021EB;2,00;;JG.PASTILHAS
MB1A6600AA;5,00;;BOMBA DE OLEO
MB1A2K021HB;10,00;;JG.PASTILHAS
MB6T2K021AA;2,00;;JG.PASTILHAS FREIO NOVA RANGER ANO 2012...
MB8A1125AA;1,00;;JG.DISCOS FRE
MB8A1125CA;1,00;;JG.DISCOS FRE
MM4A7540BA;3,00;;DISCO+PLATO-SACHS-228091
MM4A7540EA;3,00;;DISCO+PLATO-SACHS-228244
MM4A7540GA;3,00;;DISCO+PLATO-SACHS-228224
XS4P/   7H090/AB/;2,00;;PRATO INTERNO
XS6F12A648DA;6,00;;SENSOR - ECT
XS6118K580BA;1,00;;MANGUEIRA
BF9X9350AA;2,00;;BOMBA ALIMENTADORA COMBUSTIVEL MOTOR CUMMINS SERIE CTAA  8.3 
E5HT7277AB;1,00;;GUARDA ALAVANCA MARCHA FORD CARGO TODOS ATE ... 2011
2S65A4K338ADCTR;1,00;;TRAVESSA     
E3BZ18472B;2,00;;MANGUEIRA DE
5L5Z7177AACAR;1,00;;ENGRENAGEM
MS13B436AA;1,00;;SEMI-EIXO-LE
YC2Z19E561AA;2,00;;INTERRUPTOR
YF1A54280B62AE;1,00;;GRADE
YS4Z7025BA;1,00;;ROLAMENTO TRASEIRO DA ARVORE PRIMARIA DA CAIXA
